"","varnumber","varname","codevalue","valuelabel","frequency","percent"
"1440",35000,"CIPCODE","51.3802","Nursing Administration",361,0.12
"1441",35000,"CIPCODE","51.3803","Adult Health Nurse/Nursing",203,0.07
"1442",35000,"CIPCODE","51.3804","Nurse Anesthetist",133,0.04
"1443",35000,"CIPCODE","51.3805","Family Practice Nurse/Nursing",557,0.19
"1444",35000,"CIPCODE","51.3806","Maternal/Child Health and Neonatal Nurse/Nursing",42,0.01
"1445",35000,"CIPCODE","51.3807","Nurse Midwife/Nursing Midwifery",46,0.02
"1446",35000,"CIPCODE","51.3808","Nursing Science",240,0.08
"1447",35000,"CIPCODE","51.3809","Pediatric Nurse/Nursing",93,0.03
"1448",35000,"CIPCODE","51.3810","Psychiatric/Mental Health Nurse/Nursing",229,0.08
"1449",35000,"CIPCODE","51.3811","Public Health/Community Nurse/Nursing",47,0.02
"1450",35000,"CIPCODE","51.3812","Perioperative/Operating Room and Surgical Nurse/Nursing",20,0.01
"1451",35000,"CIPCODE","51.3813","Clinical Nurse Specialist",63,0.02
"1452",35000,"CIPCODE","51.3814","Critical Care Nursing",67,0.02
"1453",35000,"CIPCODE","51.3815","Occupational and Environmental Health Nursing",5,0
"1454",35000,"CIPCODE","51.3816","Emergency Room/Trauma Nursing",15,0.01
"1455",35000,"CIPCODE","51.3818","Nursing Practice",420,0.14
"1456",35000,"CIPCODE","51.3819","Palliative Care Nursing",21,0.01
"1457",35000,"CIPCODE","51.3820","Clinical Nurse Leader",58,0.02
"1458",35000,"CIPCODE","51.3821","Geriatric Nurse/Nursing",90,0.03
"1459",35000,"CIPCODE","51.3822","Women's Health Nurse/Nursing",33,0.01
"1460",35000,"CIPCODE","51.3824","Forensic Nursing",6,0
"1461",35000,"CIPCODE","51.3899","Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing, Other",203,0.07
"1462",35000,"CIPCODE","51.3901","Licensed Practical/Vocational Nurse Training",1178,0.4
"1463",35000,"CIPCODE","51.3902","Nursing Assistant/Aide and Patient Care Assistant/Aide",704,0.24
"1464",35000,"CIPCODE","51.3999","Practical Nursing, Vocational Nursing and Nursing Assistants, Other",114,0.04
"1465",35000,"CIPCODE","51.9999","Health Professions and Related Clinical Sciences, Other",391,0.13
"1466",35000,"CIPCODE","52.0101","Business/Commerce, General",1467,0.5
"1467",35000,"CIPCODE","52.0201","Business Administration and Management, General",5531,1.87
"1468",35000,"CIPCODE","52.0202","Purchasing, Procurement/Acquisitions and Contracts Management",90,0.03
"1469",35000,"CIPCODE","52.0203","Logistics, Materials, and Supply Chain Management",666,0.22
"1470",35000,"CIPCODE","52.0204","Office Management and Supervision",495,0.17
"1471",35000,"CIPCODE","52.0205","Operations Management and Supervision",338,0.11
"1472",35000,"CIPCODE","52.0206","Non-Profit/Public/Organizational Management",341,0.12
"1473",35000,"CIPCODE","52.0207","Customer Service Management",50,0.02
"1474",35000,"CIPCODE","52.0208","E-Commerce/Electronic Commerce",92,0.03
"1475",35000,"CIPCODE","52.0209","Transportation/Mobility Management",81,0.03
"1476",35000,"CIPCODE","52.0210","Research and Development Management",36,0.01
"1477",35000,"CIPCODE","52.0211","Project Management",261,0.09
"1478",35000,"CIPCODE","52.0212","Retail Management",157,0.05
"1479",35000,"CIPCODE","52.0213","Organizational Leadership",793,0.27
"1480",35000,"CIPCODE","52.0215","Risk Management",8,0
"1481",35000,"CIPCODE","52.0216","Science/Technology Management",25,0.01
"1482",35000,"CIPCODE","52.0299","Business Administration, Management and Operations, Other",627,0.21
"1483",35000,"CIPCODE","52.0301","Accounting",2920,0.99
"1484",35000,"CIPCODE","52.0302","Accounting Technology/Technician and Bookkeeping",1363,0.46
"1485",35000,"CIPCODE","52.0303","Auditing",27,0.01
"1486",35000,"CIPCODE","52.0304","Accounting and Finance",265,0.09
"1487",35000,"CIPCODE","52.0305","Accounting and Business/Management",168,0.06
"1488",35000,"CIPCODE","52.0399","Accounting and Related Services, Other",101,0.03
"1489",35000,"CIPCODE","52.0401","Administrative Assistant and Secretarial Science, General",1259,0.42
"1490",35000,"CIPCODE","52.0402","Executive Assistant/Executive Secretary",214,0.07
"1491",35000,"CIPCODE","52.0406","Receptionist",19,0.01
"1492",35000,"CIPCODE","52.0407","Business/Office Automation/Technology/Data Entry",271,0.09
"1493",35000,"CIPCODE","52.0408","General Office Occupations and Clerical Services",265,0.09
"1494",35000,"CIPCODE","52.0409","Parts, Warehousing, and Inventory Management Operations",19,0.01
"1495",35000,"CIPCODE","52.0410","Traffic, Customs, and Transportation Clerk/Technician",5,0
"1496",35000,"CIPCODE","52.0411","Customer Service Support/Call Center/Teleservice Operation",77,0.03
"1497",35000,"CIPCODE","52.0499","Business Operations Support and Secretarial Services, Other",73,0.02
"1498",35000,"CIPCODE","52.0501","Business/Corporate Communications, General",86,0.03
"1499",35000,"CIPCODE","52.0502","Grantsmanship",2,0
"1500",35000,"CIPCODE","52.0599","Business/Corporate Communications, Other",1,0
"1501",35000,"CIPCODE","52.0601","Business/Managerial Economics",417,0.14
"1502",35000,"CIPCODE","52.0701","Entrepreneurship/Entrepreneurial Studies",880,0.3
"1503",35000,"CIPCODE","52.0702","Franchising and Franchise Operations",4,0
"1504",35000,"CIPCODE","52.0703","Small Business Administration/Management",330,0.11
"1505",35000,"CIPCODE","52.0704","Social Entrepreneurship",7,0
"1506",35000,"CIPCODE","52.0799","Entrepreneurial and Small Business Operations, Other",81,0.03
"1507",35000,"CIPCODE","52.0801","Finance, General",1436,0.48
"1508",35000,"CIPCODE","52.0803","Banking and Financial Support Services",184,0.06
"1509",35000,"CIPCODE","52.0804","Financial Planning and Services",149,0.05
"1510",35000,"CIPCODE","52.0806","International Finance",13,0
"1511",35000,"CIPCODE","52.0807","Investments and Securities",38,0.01
"1512",35000,"CIPCODE","52.0808","Public Finance",6,0
"1513",35000,"CIPCODE","52.0809","Credit Management",3,0
"1514",35000,"CIPCODE","52.0810","Financial Risk Management",3,0
"1515",35000,"CIPCODE","52.0899","Finance and Financial Management Services, Other",73,0.02
"1516",35000,"CIPCODE","52.0901","Hospitality Administration/Management, General",726,0.24
"1517",35000,"CIPCODE","52.0903","Tourism and Travel Services Management",110,0.04
"1518",35000,"CIPCODE","52.0904","Hotel/Motel Administration/Management",223,0.08
"1519",35000,"CIPCODE","52.0905","Restaurant/Food Services Management",111,0.04
"1520",35000,"CIPCODE","52.0906","Resort Management",38,0.01
"1521",35000,"CIPCODE","52.0907","Meeting and Event Planning",89,0.03
"1522",35000,"CIPCODE","52.0908","Casino Management",20,0.01
"1523",35000,"CIPCODE","52.0909","Hotel, Motel, and Restaurant Management",75,0.03
"1524",35000,"CIPCODE","52.0910","Brewery/Brewpub Operations/Management",1,0
"1525",35000,"CIPCODE","52.0999","Hospitality Administration/Management, Other",69,0.02
"1526",35000,"CIPCODE","52.1001","Human Resources Management/Personnel Administration, General",999,0.34
"1527",35000,"CIPCODE","52.1002","Labor and Industrial Relations",65,0.02
"1528",35000,"CIPCODE","52.1003","Organizational Behavior Studies",242,0.08
"1529",35000,"CIPCODE","52.1004","Labor Studies",30,0.01
"1530",35000,"CIPCODE","52.1005","Human Resources Development",118,0.04
"1531",35000,"CIPCODE","52.1006","Executive/Career Coaching",8,0
"1532",35000,"CIPCODE","52.1099","Human Resources Management and Services, Other",78,0.03
"1533",35000,"CIPCODE","52.1101","International Business/Trade/Commerce",886,0.3
"1534",35000,"CIPCODE","52.1201","Management Information Systems, General",774,0.26
"1535",35000,"CIPCODE","52.1206","Information Resources Management",74,0.02
"1536",35000,"CIPCODE","52.1207","Knowledge Management",36,0.01
"1537",35000,"CIPCODE","52.1299","Management Information Systems and Services, Other",67,0.02
"1538",35000,"CIPCODE","52.1301","Management Science",585,0.2
"1539",35000,"CIPCODE","52.1302","Business Statistics",163,0.06
"1540",35000,"CIPCODE","52.1304","Actuarial Science",197,0.07
"1541",35000,"CIPCODE","52.1399","Management Sciences and Quantitative Methods, Other",241,0.08
"1542",35000,"CIPCODE","52.1401","Marketing/Marketing Management, General",1801,0.61
"1543",35000,"CIPCODE","52.1402","Marketing Research",48,0.02
"1544",35000,"CIPCODE","52.1403","International Marketing",23,0.01
"1545",35000,"CIPCODE","52.1404","Digital Marketing",61,0.02
"1546",35000,"CIPCODE","52.1499","Marketing, Other",154,0.05
"1547",35000,"CIPCODE","52.1501","Real Estate",407,0.14
"1548",35000,"CIPCODE","52.1601","Taxation",146,0.05
"1549",35000,"CIPCODE","52.1701","Insurance",156,0.05
"1550",35000,"CIPCODE","52.1801","Sales, Distribution, and Marketing Operations, General",286,0.1
"1551",35000,"CIPCODE","52.1802","Merchandising and Buying Operations",7,0
"1552",35000,"CIPCODE","52.1803","Retailing and Retail Operations",101,0.03
"1553",35000,"CIPCODE","52.1804","Selling Skills and Sales Operations",126,0.04
"1554",35000,"CIPCODE","52.1899","General Merchandising, Sales, and Related Marketing Operations, Other",34,0.01
"1555",35000,"CIPCODE","52.1901","Auctioneering",1,0
"1556",35000,"CIPCODE","52.1902","Fashion Merchandising",169,0.06
"1557",35000,"CIPCODE","52.1904","Apparel and Accessories Marketing Operations",19,0.01
"1558",35000,"CIPCODE","52.1905","Tourism and Travel Services Marketing Operations",50,0.02
"1559",35000,"CIPCODE","52.1906","Tourism Promotion Operations",10,0
"1560",35000,"CIPCODE","52.1907","Vehicle and Vehicle Parts and Accessories Marketing Operations",12,0
"1561",35000,"CIPCODE","52.1908","Business and Personal/Financial Services Marketing Operations",8,0
"1562",35000,"CIPCODE","52.1909","Special Products Marketing Operations",24,0.01
"1563",35000,"CIPCODE","52.1910","Hospitality and Recreation Marketing Operations",13,0
"1564",35000,"CIPCODE","52.1999","Specialized Merchandising, Sales, and Marketing Operations, Other",19,0.01
"1565",35000,"CIPCODE","52.2001","Construction Management, General",257,0.09
"1566",35000,"CIPCODE","52.2002","Construction Project Management",2,0
"1567",35000,"CIPCODE","52.2101","Telecommunications Management",19,0.01
"1568",35000,"CIPCODE","52.9999","Business, Management, Marketing, and Related Support Services, Other",292,0.1
"1569",35000,"CIPCODE","54.0101","History, General",2603,0.88
"1570",35000,"CIPCODE","54.0102","American  History (United States)",34,0.01
"1571",35000,"CIPCODE","54.0103","European History",15,0.01
"1572",35000,"CIPCODE","54.0104","History and Philosophy of Science and Technology",52,0.02
"1573",35000,"CIPCODE","54.0105","Public/Applied History",78,0.03
"1574",35000,"CIPCODE","54.0106","Asian History",3,0
"1575",35000,"CIPCODE","54.0108","Military History",19,0.01
"1576",35000,"CIPCODE","54.0199","History, Other",102,0.03
"1577",31005,"MAJORNUM","1","First major",274932,92.77
"1578",31005,"MAJORNUM","2","Second major",21411,7.23
"1579",35005,"AWLEVEL","3","Associate's degree",48506,16.37
"1580",35005,"AWLEVEL","5","Bachelor's degree",103820,35.03
"1581",35005,"AWLEVEL","7","Master's degree",43913,14.82
"1582",35005,"AWLEVEL","17","Doctor's degree - research/scholarship",13130,4.43
"1583",35005,"AWLEVEL","18","Doctor's degree - professional practice",2866,0.97
"1584",35005,"AWLEVEL","19","Doctor's degree - other",383,0.13
"1585",35005,"AWLEVEL","20","Certificates of less than 12 weeks",3762,1.27
"1586",35005,"AWLEVEL","21","Certificates of at least 12 weeks but less than 1 year",29671,10.01
"1587",35005,"AWLEVEL","2","Certificates of at least 1 but less than 2 years",30085,10.15
"1588",35005,"AWLEVEL","4","Certificates of at least 2 but less than 4 years",2578,0.87
"1589",35005,"AWLEVEL","6","Postbaccalaureate certificate",12450,4.2
"1590",35005,"AWLEVEL","8","Post-master's certificate",5179,1.75
